filename,station,channel,channel_type,is_augmented,original_channel,data_length,num_components,data_shape,p_index,s_index,p_s_interval,data_min,data_max,data_mean,data_std,data_range
GE.TNTI.BH.gfz2024yovi.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4984,1983,-1.0,1.0,2.438296027269387e-17,0.08299540964686747,2.0
GE.SMRI.SH.gfz2015vcni.npz,SMRI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,5258,2257,-1.0,1.0,4.039634826734268e-18,0.11579439248585872,2.0
GE.FAKI.BH.gfz2009zbqz.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8100,5099,-1.0,1.0,2.4540412543650626e-19,0.07230369629232142,2.0
GE.BBJI.BL.gfz2018flos.npz,BBJI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4804,1803,-1.0,1.0,-2.741637668034512e-17,0.06534966365736401,2.0
GE.SANI.BL.gfz2013hegz.npz,SANI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6210,3209,-0.9300420869039832,1.0,6.404923778637105e-13,0.17095741205026738,1.9300420869039832
GE.BNDI.SH.gfz2010ghiq.npz,BNDI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,5660,2660,-0.9895865008075677,1.0,1.0887840096489867e-06,0.13732083681946403,1.9895865008075677
GE.GSI.BH.gfz2022twah.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,3922,921,-1.0,0.94379706671092,-8.610671067947588e-21,0.05778944984149972,1.94379706671092
GE.GSI.BH.gfz2012ixmz.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5268,2267,-1.0,1.0,-2.4946344179711014e-18,0.09470230137794146,2.0
GE.LHMI.BH.gfz2009ljwe.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7606,4605,-1.0,1.0,-7.262485997880367e-18,0.1843753907768335,2.0
GE.SAUI.HH.gfz2009rpju.npz,SAUI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,5301,2301,-1.0,1.0,8.559918128744127e-08,0.09494602960885126,2.0
GE.TNTI.HH.gfz2009eqqh.npz,TNTI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,4181,1181,-1.0,0.9631848809333412,-8.957557982547875e-08,0.08918717867816736,1.9631848809333412
GE.MMRI.BH.gfz2024wupd.npz,MMRI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7870,4868,-1.0,1.0,5.58104063912871e-07,0.13028688136558655,2.0
GE.FAKI.SH.gfz2013wlbf.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,5560,2559,-1.0,1.0,-2.5979624707864725e-18,0.21437068611867888,2.0
GE.TOLI2.BL.gfz2017zisk.npz,TOLI2,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,3614,613,-1.0,1.0,-6.5927295507774e-17,0.043760454798099896,2.0
GE.SANI.SH.gfz2025dcky.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,9804,6804,-1.0,1.0,4.7666312263442596e-07,0.1705282111943714,2.0
GE.GSI.SH.gfz2015bvov.npz,GSI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,3884,884,-1.0,0.9727992969272613,4.5098796200663045e-08,0.10506298441913092,1.9727992969272612
GE.UGM.BH.gfz2018hcuv.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4590,1589,-1.0,1.0,-1.3254282965305038e-18,0.06841411189461147,2.0
GE.UGM.BH.gfz2009inbh.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,5970,2968,-1.0,1.0,-4.052110902263736e-06,0.1355290585074354,2.0
GE.PLAI.SL.gfz2013sril.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,5555,2555,-1.0,1.0,4.90982635646532e-08,0.07640619855437773,2.0
GE.BKNI.HH.gfz2009tdlp.npz,BKNI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,4993,1993,-1.0,1.0,2.4056503413074898e-06,0.13987599953664076,2.0
GE.LUWI.HH.gfz2009oozo.npz,LUWI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,4815,1815,-1.0,1.0,-1.1317070683869886e-08,0.06128389757417909,2.0
GE.SANI.SH.gfz2022xote.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6702,3701,-1.0,1.0,2.706210907069242e-19,0.06124206366481407,2.0
GE.SMRI.BH.gfz2018hcuv.npz,SMRI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5522,2521,-1.0,0.9160030874426704,-1.6676409666880778e-17,0.08850136275055002,1.9160030874426703
GE.UGM.BH.gfz2010cvnw.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4750,1749,-1.0,1.0,-3.095997534877227e-19,0.07253295660650788,2.0
GE.TNTI.BL.gfz2010abgd.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4640,1639,-1.0,1.0,2.266396427967986e-13,0.10156756181604977,2.0
GE.LHMI.SH.gfz2012uhbt.npz,LHMI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6803,3802,-1.0,1.0,1.6237265442415452e-18,0.16152348634238267,2.0
GE.TNTI.HL.gfz2009floe.npz,TNTI,HLE_HLN_HLZ,HL,True,BHE,30085,3,"(30085, 3)",3000,7646,4646,-0.9800204498908923,1.0,4.138943053834532e-07,0.09038094906936547,1.9800204498908922
GE.FAKI.HL.gfz2009rpju.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,7453,4453,-1.0,1.0,1.6990454214483932e-07,0.0638991695578336,2.0
GE.TNTI.BH.gfz2013sadc.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5315,2314,-1.0,1.0,9.428807828989295e-17,0.10624861799220543,2.0
GE.TOLI2.SH.gfz2013ghxx.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,6552,3552,-1.0,1.0,5.905589688466828e-08,0.09482183695617341,2.0
GE.TNTI.SH.gfz2010cuix.npz,TNTI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,4373,1373,-1.0,0.934912568952057,-2.3260216400815134e-07,0.07720185438076299,1.934912568952057
GE.UGM.BH.gfz2013ttpe.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,4938,1938,-1.0,1.0,-2.5782809369168777e-18,0.10241021533171174,2.0
GE.MNAI.BH.gfz2013mcso.npz,MNAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,5414,2414,-0.9791107900380795,1.0,1.110161519831814e-19,0.05322152393440584,1.9791107900380795
GE.PLAI.SH.gfz2020wfqn.npz,PLAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,4126,1125,-1.0,1.0,5.873707764207105e-20,0.04780662550669706,2.0
GE.BNDI.BL.gfz2012xahl.npz,BNDI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5813,2812,-1.0,1.0,1.139739174950214e-14,0.05579303983721641,2.0
GE.BKNI.HH.gfz2009sjju.npz,BKNI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,4590,1590,-1.0,1.0,9.402869529926961e-08,0.10557481743544397,2.0
GE.UGM.SL.gfz2010bjpa.npz,UGM,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,6717,3716,-1.0,1.0,-9.481091823713872e-14,0.07790106336405231,2.0
GE.GSI.BL.gfz2010yvmm.npz,GSI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5890,2889,-1.0,1.0,-7.228861358112427e-14,0.05707617917506793,2.0
GE.TOLI2.BL.gfz2018hbkr.npz,TOLI2,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5160,2159,-1.0,1.0,2.533485765829681e-15,0.04671687148004585,2.0
GE.SANI.BL.gfz2019sgac.npz,SANI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5765,2764,-0.845872526523799,1.0,9.026374585574228e-15,0.06854780145675392,1.845872526523799
GE.JAGI.SH.gfz2017ddhx.npz,JAGI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,9733,6732,-1.0,0.9068888350556218,9.329047054187787e-18,0.12004797814973867,1.906888835055622
GE.FAKI.SH.gfz2012xahl.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,6338,3338,-1.0,1.0,-1.417395875187154e-08,0.05277878642276489,2.0
GE.JAGI.HH.gfz2009bkhv.npz,JAGI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,5823,2823,-1.0,1.0,-5.48575746495438e-07,0.08140763957907148,2.0
GE.TNTI.HH.gfz2009algf.npz,TNTI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,4726,1726,-1.0,1.0,7.160091131633842e-08,0.10140812749236154,2.0
GE.TOLI2.BH.gfz2013yeit.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,8045,5043,-1.0,1.0,-2.9850585048449516e-06,0.16053526603545185,2.0
GE.BNDI.BH.gfz2024urkq.npz,BNDI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8448,5447,-0.9972052082499369,1.0,-6.691721515662126e-19,0.19974185008034512,1.997205208249937
GE.TNTI.SH.gfz2014emyz.npz,TNTI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,8137,5137,-0.8927635221142322,1.0,-2.8675035590300506e-07,0.1144170066012566,1.8927635221142323
GE.PLAI.BH.gfz2013yova.npz,PLAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,4427,1427,-1.0,1.0,2.39253646102258e-19,0.04521783089484373,2.0
GE.UGM.BL.gfz2014rffr.npz,UGM,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5987,2986,-1.0,0.866300497566046,-3.7576943938605935e-15,0.059384355998236035,1.866300497566046
GE.LUWI.HL.gfz2009qsnk.npz,LUWI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,4949,1949,-1.0,1.0,-8.614577385521671e-09,0.07277609362675715,2.0
GE.BNDI.BL.gfz2024urkq.npz,BNDI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,8448,5447,-1.0,0.9310075111640999,2.318312476416872e-15,0.14088357196876067,1.9310075111640999
GE.JAGI.BL.gfz2014esmj.npz,JAGI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4598,1597,-1.0,1.0,3.5835737088600917e-16,0.05100881434086127,2.0
GE.SOEI.BH.gfz2012amyi.npz,SOEI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,10378,7377,-1.0,1.0,-1.3216149993432698e-17,0.12392752458726554,2.0
GE.FAKI.BH.gfz2009dkli.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,12495,9495,-1.0,1.0,6.691721515662126e-19,0.25051909771139197,2.0
GE.GSI.SH.gfz2012uhbt.npz,GSI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,4275,1275,-1.0,1.0,-2.715747594834818e-08,0.0754491450443751,2.0
GE.TOLI2.BL.gfz2013fqap.npz,TOLI2,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7378,4377,-1.0,0.7192861412428155,3.20842381955833e-13,0.26012860296696316,1.7192861412428155
GE.SOEI.BL.gfz2013xbyw.npz,SOEI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,8179,5178,-1.0,1.0,-3.088331823454193e-14,0.09632160480328923,2.0
GE.PLAI.SL.gfz2013vwga.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,3381,380,-1.0,0.9671039991404331,1.1951765204294609e-17,0.036728619888910824,1.967103999140433
GE.UGM.BL.gfz2012cipp.npz,UGM,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4697,1696,-0.9220972622062354,1.0,2.0874857558124505e-15,0.05096772056698998,1.9220972622062353
GE.BBJI.SH.gfz2021ieqy.npz,BBJI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,4067,1066,-1.0,1.0,5.297100326621329e-20,0.05033992514615141,2.0
GE.SAUI.BH.gfz2022bkjt.npz,SAUI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7937,4936,-1.0,1.0,-2.7797706399068515e-17,0.11333727007099031,2.0
GE.BBJI.BH.gfz2024tufl.npz,BBJI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,6501,3500,-1.0,1.0,3.22365073345955e-17,0.07211778398094464,2.0
GE.TOLI2.BH.gfz2018hbkr.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5160,2159,-1.0,1.0,1.1631171468996917e-17,0.047555965810155705,2.0
GE.LUWI.BH.gfz2019velu.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4759,1758,-1.0,1.0,1.2869878006914521e-19,0.08275180490711727,2.0
GE.TNTI.BL.gfz2009frwm.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6454,3453,-1.0,1.0,-3.3050109962271995e-13,0.15693179433027493,2.0
GE.JAGI.BL.gfz2013aswl.npz,JAGI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4515,1514,-1.0,1.0,2.879661189822311e-15,0.03871739209317451,2.0
GE.PLAI.SH.gfz2023gnmu.npz,PLAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,5561,2561,-1.0,1.0,-3.2099249895588285e-07,0.08827458403581855,2.0
GE.FAKI.HH.gfz2009ilut.npz,FAKI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,10776,7776,-1.0,1.0,8.381575571584867e-07,0.08227533240422416,2.0
GE.FAKI.BL.gfz2009tkfn.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6329,3328,-1.0,1.0,-2.011007466768757e-15,0.08324327100697192,2.0
GE.SAUI.BL.gfz2010fjvu.npz,SAUI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5633,2632,-1.0,0.9558110953839353,3.293151149936555e-16,0.07284051233755873,1.9558110953839352
GE.FAKI.BL.gfz2009bqon.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7331,4330,-1.0,1.0,2.3342791207685804e-15,0.054297813574697845,2.0
GE.SAUI.BL.gfz2009yode.npz,SAUI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6197,3196,-1.0,1.0,7.931135358703167e-16,0.07620140314643613,2.0
GE.SOEI.HH.gfz2010kolf.npz,SOEI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,9897,6897,-1.0,1.0,2.1537924488357493e-07,0.1084906570629641,2.0
GE.LHMI.BH.gfz2009yhit.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7651,4650,-1.0,1.0,-2.184650259524988e-18,0.17639514118058622,2.0
GE.FAKI.BH.gfz2009byjb.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7196,4194,-1.0,1.0,1.2581611901597541e-07,0.04088334186419094,2.0
GE.LUWI.HH.gfz2009ayxo.npz,LUWI,HHE_HHN_HHZ,HH,True,BH,30085,3,"(30085, 3)",3000,8472,5472,-1.0,1.0,-1.7083877127132593e-06,0.10774989523851242,2.0
GE.SOEI.HL.gfz2009psbv.npz,SOEI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,8427,5427,-1.0,1.0,1.1546466975374242e-06,0.14012489576900772,2.0
GE.PLAI.SH.gfz2024yqam.npz,PLAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6897,3896,-1.0,1.0,-1.585224543609151e-17,0.08578792410995208,2.0
GE.TNTI.BL.gfz2009bjnh.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,9469,6468,-1.0,1.0,-1.937781827968584e-14,0.14007596955133628,2.0
GE.GSI.BH.gfz2009dygp.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,3913,912,-1.0,1.0,-2.569785100785977e-07,0.05395843334241701,2.0
GE.LHMI.BH.gfz2013hpoo.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4475,1474,-1.0,1.0,1.599124626904552e-20,0.1261645072494842,2.0
GE.LHMI.BH.gfz2013urpd.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4666,1665,-1.0,1.0,-4.723568128702677e-19,0.1527426084693875,2.0
GE.GSI.BH.gfz2015bvov.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,3885,884,-1.0,0.9742162710142103,2.4786431717020557e-19,0.10381535074903073,1.9742162710142104
GE.SOEI.BH.gfz2013aruy.npz,SOEI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,10160,7159,-1.0,1.0,1.0509939086363456e-17,0.26287419500043313,2.0
GE.FAKI.HH.gfz2009bmox.npz,FAKI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,9002,6002,-1.0,1.0,2.580933391503035e-06,0.2190964370021767,2.0
GE.FAKI.HL.gfz2009aqpt.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,6400,3400,-1.0,1.0,-6.848450016492282e-06,0.22741014929006842,2.0
GE.TNTI.BH.gfz2017sglz.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,4663,1661,-1.0,1.0,2.7459464863566027e-06,0.09808143139957773,2.0
GE.MMRI.BH.gfz2025amik.npz,MMRI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,6520,3519,-1.0,1.0,1.7221342135895176e-18,0.14448259525051835,2.0
GE.SOEI.HH.gfz2010ghiq.npz,SOEI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,10475,7475,-1.0,1.0,7.691550654315267e-07,0.11978120486314348,2.0
GE.SAUI.BL.gfz2013tulg.npz,SAUI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6696,3695,-0.9335250583321454,1.0,-3.337028669507082e-15,0.07510397512954388,1.9335250583321453
GE.MNAI.BL.gfz2013goiq.npz,MNAI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4036,1035,-1.0,1.0,6.623738057252169e-17,0.04151043199986089,2.0
GE.FAKI.BL.gfz2024tutg.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7500,4499,-1.0,1.0,2.8271342511640304e-15,0.0474128039728737,2.0
GE.TOLI2.SH.gfz2013urzt.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,8458,5457,-1.0,0.9604345662761549,7.737303002484333e-17,0.12061311719047058,1.9604345662761549
GE.MMRI.SH.gfz2013fkbz.npz,MMRI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,5503,2503,-1.0,1.0,6.768578520705381e-07,0.09380703475043344,2.0
GE.TNTI.BL.gfz2009fgfn.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6549,3548,-1.0,1.0,1.3117274887655323e-15,0.08841187091486609,2.0
GE.LHMI.BL.gfz2012uhbt.npz,LHMI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3002,6804,3802,-1.0,0.9591642645279926,-4.407998289876159e-07,0.10675584407983202,1.9591642645279927
GE.BBJI.BL.gfz2020ilwy.npz,BBJI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3000,4184,1184,-1.0,1.0,-9.806570269698824e-17,0.06237025104631001,2.0
GE.FAKI.SH.gfz2014genx.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6226,3225,-1.0,1.0,9.348728588057382e-19,0.14310203925707857,2.0
GE.PLAI.SL.gfz2012qetk.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,7071,4070,-1.0,0.8200836632469921,-3.5172081916997524e-15,0.09129244288291037,1.8200836632469921
GE.SANI.BH.gfz2013vbev.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4045,1044,-1.0,1.0,8.662565737330309e-20,0.04648482719704178,2.0
GE.UGM.SH.gfz2010cvnw.npz,UGM,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,4749,1749,-1.0,0.9553843250102637,7.185143398746804e-09,0.07292998789584396,1.9553843250102636
GE.LHMI.BL.gfz2012rato.npz,LHMI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4813,1812,-1.0,0.9789949574699877,-2.846409115340045e-14,0.1311430900569295,1.9789949574699877
GE.JAGI.BH.gfz2010teou.npz,JAGI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,6104,3104,-1.0,1.0,-1.1609029743393624e-19,0.09018166206534446,2.0
GE.SAUI.BL.gfz2016wpua.npz,SAUI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5144,2143,-1.0,1.0,-9.885234900383859e-17,0.07541940074835803,2.0
GE.PLAI.BL.gfz2019usec.npz,PLAI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4222,1221,-1.0,1.0,6.577071968012238e-16,0.034448977902055505,2.0
GE.GSI.BH.gfz2009fwex.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,5551,2549,-1.0,1.0,1.5548406546356965e-06,0.06761463488278065,2.0
GE.SANI.BH.gfz2022fyfw.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7193,4191,-1.0,1.0,-8.36164137212531e-08,0.11684110257288047,2.0
GE.BNDI.SH.gfz2012gezz.npz,BNDI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,4821,1820,-0.9566245070614731,1.0,1.9681533869594487e-19,0.19750260492867988,1.956624507061473
GE.LUWI.BH.gfz2009hadi.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5471,2470,-1.0,0.8533596396685693,1.5377735955454256e-18,0.07229107153787177,1.8533596396685694
GE.GSI.BH.gfz2013ycvv.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,6562,3562,-0.9785097660104508,1.0,2.6373255385256614e-18,0.10203428965954357,1.978509766010451
GE.TOLI2.BH.gfz2013kniy.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,12249,9249,-1.0,1.0,6.878696087423273e-18,0.13413241084224148,2.0
GE.FAKI.BH.gfz2025fwkg.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7173,4171,-1.0,1.0,-6.367950695116916e-07,0.05941320466382278,2.0
GE.TNTI.BH.gfz2009akjy.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,9167,6166,-1.0,1.0,-2.4759369607949864e-17,0.24734122342500872,2.0
GE.JAGI.BL.gfz2012ycal.npz,JAGI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,3994,993,-1.0,1.0,4.242621556394198e-15,0.04528093867729458,2.0
GE.SANI.SH.gfz2023qwer.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,14707,11707,-1.0,1.0,-6.588255059561996e-07,0.14628085903685042,2.0
GE.SOEI.BH.gfz2025fshn.npz,SOEI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8695,5694,-1.0,1.0,4.3299374513107875e-18,0.17293898027527332,2.0
GE.PMBI.SL.gfz2011swwe.npz,PMBI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,5674,2673,-1.0,1.0,8.013311913088059e-16,0.04226118073568384,2.0
GE.TNTI.BL.gfz2014jcyq.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7236,4235,-1.0,1.0,-1.5761036287756342e-14,0.0951453716543442,2.0
GE.BBJI.BH.gfz2019mbfs.npz,BBJI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4760,1759,-1.0,0.9548794878086573,7.688099167810347e-20,0.0654233579215062,1.9548794878086573
GE.FAKI.BL.gfz2009avte.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3000,8234,5234,-1.0,1.0,-6.786170736510576e-14,0.06677701457932259,2.0
GE.SANI.SH.gfz2017sglz.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6687,3686,-1.0,1.0,3.76716859222707e-19,0.042203523332768764,2.0
GE.PLAI.SL.gfz2012ilqg.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,4887,1887,-1.0,1.0,2.5942180311528786e-07,0.04041222673458651,2.0
GE.SOEI.SH.gfz2013dwus.npz,SOEI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,9730,6730,-1.0,1.0,-1.9570557746419525e-06,0.2206791601806986,2.0
GE.UGM.HH.gfz2009bjnh.npz,UGM,HHE_HHN_HHZ,HH,True,BHE,30085,3,"(30085, 3)",3000,24403,21403,-1.0,1.0,1.7201199277157957e-05,0.24502603081642238,2.0
GE.SAUI.HH.gfz2010abkc.npz,SAUI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,5646,2646,-1.0,1.0,2.122694612844794e-07,0.10413322950052771,2.0
GE.SANI.BH.gfz2012blmw.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5508,2507,-1.0,1.0,-1.0265150008860374e-18,0.0615607124123115,2.0
GE.PLAI.BH.gfz2024ingp.npz,PLAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,15485,12484,-1.0,1.0,-2.567456093288601e-17,0.2466763632491423,2.0
